,copies,f1,f1_fid
169,51.75,0.8199781,0.8199781
170,51.75,0.8199781,0.8199781
171,51.75,0.8199781,0.8199781
172,51.75,0.8199781,0.8199781
173,51.75,0.8199781,0.8199781
174,51.75,0.8199781,0.8199781
175,51.75,0.82324344,0.8199781
176,51.75,0.82324344,0.8199781
177,51.75,0.82324344,0.82324344
178,51.75,0.82324344,0.82324344
179,51.75,0.82324344,0.82324344
180,51.75,0.82324344,0.82324344
181,51.75,0.82324344,0.82324344
182,51.75,0.82324344,0.82324344
183,51.75,0.82324344,0.82324344
184,51.75,0.82324344,0.82324344
185,51.75,0.8184125,0.82324344
186,51.75,0.8184125,0.82324344
187,51.75,0.8184125,0.82324344
188,51.75,0.8224529,0.82324344
189,51.75,0.8224529,0.8273014
190,51.75,0.8224529,0.8273014
191,51.75,0.8224529,0.8224529
192,51.75,0.8224529,0.8224529
193,51.75,0.8224529,0.8224529
194,51.75,0.8224529,0.8224529
195,51.75,0.8224529,0.8224529
196,51.75,0.8224529,0.8224529
197,51.75,0.8224529,0.8224529
198,51.75,0.8224529,0.8224529
199,51.75,0.8224529,0.8224529
200,51.75,0.8224529,0.8224529
201,51.75,0.8224529,0.8224529
202,51.75,0.8224529,0.8224529
203,51.75,0.8224529,0.8224529
204,51.75,0.8224529,0.8224529
205,51.75,0.8184125,0.8184125
206,51.75,0.8184125,0.8184125
207,100.0,0.8184125,0.8184125
208,100.0,0.8184125,0.8184125
209,100.0,0.8184125,0.8184125
210,100.0,0.8184125,0.8184125
211,100.0,0.8184125,0.8184125
212,100.0,0.8184125,0.8184125
213,100.0,0.8184125,0.8184125
214,100.0,0.8184125,0.8184125
215,100.0,0.8184125,0.8184125
216,100.0,0.8184125,0.8184125
217,100.0,0.8184125,0.8184125
218,100.0,0.8184125,0.8184125
219,100.0,0.81504375,0.8184125
220,100.0,0.81504375,0.8184125
221,100.0,0.81504375,0.8184125
222,100.0,0.81504375,0.81504375
223,100.0,0.81504375,0.81504375
224,100.0,0.81504375,0.81504375
225,100.0,0.81504375,0.81504375
226,100.0,0.81504375,0.81504375
227,100.0,0.81504375,0.81504375
228,100.0,0.81504375,0.81504375
