,Unnamed: 0,copies,f1,f1_fid
293,293,100.0,0.8458334,0.851342
294,294,100.0,0.8458334,0.851342
295,295,100.0,0.8458334,0.851342
296,296,100.0,0.8458334,0.851342
297,297,100.0,0.8458334,0.851342
298,298,100.0,0.8458334,0.851342
299,299,100.0,0.8458334,0.851342
300,300,100.0,0.8458334,0.851342
301,301,100.0,0.8458334,0.851342
302,302,100.0,0.8458334,0.851342
303,303,100.0,0.8458334,0.851342
304,304,100.0,0.8458334,0.851342
305,305,100.0,0.8458334,0.851342
306,306,100.0,0.8458334,0.851342
307,307,100.0,0.8458334,0.851342
308,308,100.0,0.8458334,0.851342
309,309,100.0,0.8458334,0.851342
310,310,100.0,0.8458334,0.851342
311,311,100.0,0.8458334,0.851342
312,312,100.0,0.8458334,0.851342
313,313,100.0,0.8458334,0.851342
314,314,100.0,0.8458334,0.851342
315,315,100.0,0.8458334,0.851342
316,316,100.0,0.8458334,0.851342
317,317,100.0,0.8458334,0.851342
318,318,100.0,0.8458334,0.851342
319,319,100.0,0.8458334,0.851342
320,320,100.0,0.8458334,0.851342
321,321,100.0,0.8458334,0.851342
322,322,100.0,0.8458334,0.851342
323,323,100.0,0.8458334,0.851342
324,324,100.0,0.8458334,0.851342
325,325,100.0,0.8458334,0.851342
326,326,100.0,0.8458334,0.851342
327,327,100.0,0.8458334,0.85908395
328,328,100.0,0.8458334,0.85908395
329,329,100.0,0.8458334,0.85908395
330,330,100.0,0.8458334,0.85908395
331,331,100.0,0.8458334,0.85908395
332,332,100.0,0.8458334,0.85908395
333,333,100.0,0.8458334,0.85908395
334,334,100.0,0.8458334,0.85908395
335,335,100.0,0.8458334,0.85908395
336,336,100.0,0.8458334,0.85908395
337,337,100.0,0.8458334,0.85908395
338,338,100.0,0.8458334,0.85908395
339,339,100.0,0.8458334,0.85908395
340,340,100.0,0.8458334,0.85908395
341,341,100.0,0.8458334,0.85908395
342,342,100.0,0.8458334,0.85908395
343,343,100.0,0.8458334,0.85908395
344,344,100.0,0.8458334,0.85908395
345,345,100.0,0.8458334,0.85908395
346,346,100.0,0.8458334,0.85908395
347,347,100.0,0.8458334,0.85908395
348,348,100.0,0.8458334,0.85908395
349,349,100.0,0.8458334,0.85908395
350,350,100.0,0.8458334,0.85908395
351,351,100.0,0.8458334,0.85908395
352,352,100.0,0.8458334,0.85908395
353,353,100.0,0.8458334,0.85908395
354,354,100.0,0.8458334,0.85908395
355,355,100.0,0.8458334,0.85908395
356,356,100.0,0.8458334,0.85908395
357,357,100.0,0.8458334,0.85908395
358,358,100.0,0.8458334,0.85908395
359,359,100.0,0.8458334,0.85908395
360,360,100.0,0.8458334,0.85908395
361,361,100.0,0.8458334,0.85908395
362,362,100.0,0.8458334,0.85908395
363,363,100.0,0.8458334,0.85908395
364,364,100.0,0.8458334,0.85908395
365,365,100.0,0.8458334,0.85908395
366,366,100.0,0.8458334,0.85908395
367,367,100.0,0.8458334,0.85908395
368,368,100.0,0.8458334,0.85908395
369,369,100.0,0.8458334,0.85908395
370,370,100.0,0.8458334,0.85908395
371,371,100.0,0.8458334,0.85908395
372,372,100.0,0.8458334,0.85908395
373,373,100.0,0.8458334,0.85908395
374,374,100.0,0.8458334,0.85908395
375,375,100.0,0.8458334,0.85908395
376,376,100.0,0.8458334,0.85908395
377,377,100.0,0.85371524,0.85908395
378,378,100.0,0.85371524,0.85908395
379,379,100.0,0.85371524,0.85908395
380,380,100.0,0.85371524,0.85908395
381,381,100.0,0.85371524,0.85908395
382,382,100.0,0.85371524,0.85908395
383,383,100.0,0.85371524,0.85908395
384,384,100.0,0.85371524,0.85908395
385,385,100.0,0.85371524,0.85908395
386,386,100.0,0.85371524,0.85908395
387,387,100.0,0.85371524,0.85908395
388,388,100.0,0.85371524,0.85908395
389,389,100.0,0.85371524,0.85908395
390,390,100.0,0.85371524,0.85908395
391,391,100.0,0.85371524,0.85908395
392,392,100.0,0.85371524,0.85908395
393,393,100.0,0.85371524,0.85908395
394,394,100.0,0.85371524,0.85908395
395,395,100.0,0.85371524,0.85908395
396,396,100.0,0.85371524,0.85908395
397,397,100.0,0.85371524,0.85908395
398,398,100.0,0.85371524,0.85908395
399,399,100.0,0.85371524,0.85908395
400,400,100.25,0.85371524,0.85908395
401,401,100.5,0.85371524,0.85908395
402,402,100.75,0.85371524,0.85908395
403,403,101.0,0.85371524,0.85908395
404,404,101.25,0.85371524,0.85908395
405,405,101.5,0.85371524,0.85908395
406,406,101.75,0.85371524,0.85908395
407,407,102.0,0.85371524,0.85908395
408,408,102.25,0.85371524,0.85908395
409,409,102.5,0.85371524,0.85908395
410,410,102.75,0.85371524,0.85908395
411,411,103.0,0.85371524,0.85908395
412,412,103.25,0.85371524,0.85908395
413,413,103.5,0.85371524,0.85908395
414,414,103.75,0.85371524,0.85908395
415,415,104.0,0.85371524,0.85908395
416,416,104.25,0.85371524,0.85908395
417,417,104.5,0.85371524,0.85908395
418,418,104.75,0.85371524,0.85908395
419,419,105.0,0.85371524,0.85908395
420,420,105.25,0.85371524,0.85908395
421,421,105.5,0.85371524,0.85908395
422,422,105.75,0.85371524,0.85908395
423,423,106.0,0.85371524,0.85908395
424,424,106.25,0.85371524,0.85908395
425,425,106.5,0.85371524,0.85908395
426,426,106.75,0.85371524,0.85908395
427,427,107.0,0.85371524,0.85908395
428,428,107.25,0.85371524,0.85908395
429,429,107.5,0.85371524,0.85908395
430,430,107.75,0.85371524,0.85908395
431,431,108.0,0.85371524,0.85908395
432,432,108.25,0.85371524,0.85908395
433,433,108.5,0.85371524,0.85908395
434,434,108.75,0.85371524,0.85908395
435,435,109.0,0.85371524,0.85908395
436,436,109.25,0.85371524,0.85908395
437,437,109.5,0.85371524,0.85908395
438,438,109.75,0.85371524,0.85908395
439,439,110.0,0.85371524,0.85908395
440,440,110.25,0.85371524,0.85908395
441,441,110.5,0.85371524,0.85908395
442,442,110.75,0.85371524,0.85908395
443,443,111.0,0.85371524,0.85908395
444,444,111.25,0.85371524,0.85908395
445,445,111.5,0.85371524,0.85908395
446,446,111.75,0.85371524,0.85908395
447,447,112.0,0.85371524,0.85908395
448,448,112.25,0.85371524,0.85908395
449,449,112.5,0.85371524,0.85908395
450,450,112.75,0.85371524,0.85908395
451,451,113.0,0.85371524,0.85908395
452,452,113.25,0.85371524,0.85908395
453,453,113.5,0.85371524,0.85908395
454,454,113.75,0.85371524,0.85908395
455,455,114.0,0.85371524,0.85908395
456,456,114.25,0.85371524,0.8521575
457,457,114.5,0.85371524,0.8521575
458,458,114.75,0.85371524,0.8521575
459,459,115.0,0.85371524,0.8521575
460,460,115.25,0.85371524,0.8521575
461,461,115.5,0.85371524,0.8521575
462,462,115.75,0.85371524,0.8521575
463,463,116.0,0.85371524,0.8521575
464,464,116.25,0.85371524,0.8521575
465,465,116.5,0.85371524,0.8521575
466,466,116.75,0.85371524,0.8521575
467,467,117.0,0.85371524,0.8521575
468,468,117.25,0.85371524,0.8521575
469,469,117.5,0.85371524,0.8521575
470,470,117.75,0.85371524,0.8521575
471,471,118.0,0.85371524,0.8521575
472,472,118.25,0.85371524,0.8521575
473,473,118.5,0.85371524,0.8521575
474,474,118.75,0.85371524,0.8521575
475,475,119.0,0.85371524,0.8521575
476,476,119.25,0.85371524,0.8521575
477,477,119.5,0.85371524,0.8521575
478,478,119.75,0.85371524,0.8521575
479,479,120.0,0.85371524,0.8521575
480,480,120.25,0.85371524,0.8521575
481,481,120.5,0.85371524,0.8521575
482,482,120.75,0.85371524,0.8521575
483,483,121.0,0.85371524,0.8521575
484,484,121.25,0.85371524,0.8521575
485,485,121.5,0.85371524,0.8521575
486,486,121.75,0.85371524,0.8521575
487,487,122.0,0.85371524,0.8521575
488,488,122.25,0.85371524,0.8521575
489,489,122.5,0.85371524,0.8521575
490,490,122.75,0.85371524,0.8521575
491,491,123.0,0.85371524,0.8521575
492,492,123.25,0.85371524,0.8521575
493,493,123.5,0.85371524,0.8521575
494,494,123.75,0.85371524,0.8521575
495,495,124.0,0.85371524,0.8521575
496,496,124.25,0.85371524,0.8521575
497,497,124.5,0.85371524,0.8521575
498,498,124.75,0.85371524,0.8521575
499,499,125.0,0.85371524,0.8521575
500,500,125.25,0.85371524,0.8521575
501,501,125.5,0.85371524,0.8521575
502,502,125.75,0.85371524,0.8521575
503,503,126.0,0.85371524,0.8521575
504,504,126.25,0.85371524,0.8521575
505,505,126.5,0.85371524,0.8521575
506,506,126.75,0.85371524,0.8521575
507,507,127.0,0.85371524,0.8521575
508,508,127.25,0.85371524,0.8521575
509,509,127.5,0.85371524,0.8521575
510,510,127.75,0.85371524,0.8521575
511,511,128.0,0.85371524,0.8521575
512,512,128.25,0.85371524,0.8521575
513,513,128.5,0.85371524,0.8521575
514,514,128.75,0.85371524,0.8521575
515,515,129.0,0.85371524,0.8521575
516,516,129.25,0.85371524,0.8521575
517,517,129.5,0.85371524,0.8521575
518,518,129.75,0.85371524,0.8521575
519,519,130.0,0.85371524,0.8521575
520,520,130.25,0.85371524,0.8521575
521,521,130.5,0.85371524,0.8521575
522,522,130.75,0.85371524,0.8521575
523,523,131.0,0.85371524,0.8521575
524,524,131.25,0.85371524,0.8521575
525,525,131.5,0.85371524,0.8521575
526,526,131.75,0.85371524,0.8521575
527,527,132.0,0.85371524,0.8521575
528,528,132.25,0.85371524,0.8521575
529,529,132.5,0.85371524,0.8521575
530,530,132.75,0.85371524,0.8521575
531,531,133.0,0.85371524,0.8521575
532,532,133.25,0.85371524,0.8521575
533,533,133.5,0.85371524,0.8521575
534,534,133.75,0.85371524,0.8521575
535,535,134.0,0.85371524,0.8521575
536,536,134.25,0.85371524,0.8521575
537,537,134.5,0.85371524,0.8521575
538,538,134.75,0.85371524,0.8521575
539,539,135.0,0.85371524,0.8521575
540,540,135.25,0.85371524,0.8521575
541,541,135.5,0.85371524,0.8521575
542,542,135.75,0.85371524,0.8521575
543,543,136.0,0.85371524,0.8521575
544,544,136.25,0.85371524,0.8521575
545,545,136.5,0.85371524,0.8521575
546,546,136.75,0.85371524,0.8521575
547,547,137.0,0.85371524,0.8521575
548,548,137.25,0.85371524,0.8521575
549,549,137.5,0.85371524,0.8521575
550,550,137.75,0.85371524,0.8521575
551,551,138.0,0.85371524,0.8521575
552,552,138.25,0.85371524,0.8521575
553,553,138.5,0.85371524,0.8521575
554,554,138.75,0.85371524,0.8521575
555,555,139.0,0.85371524,0.8521575
556,556,139.25,0.85371524,0.8521575
557,557,139.5,0.85371524,0.8521575
558,558,139.75,0.85371524,0.8521575
559,559,140.0,0.85371524,0.8521575
560,560,140.25,0.85371524,0.8521575
561,561,140.5,0.85371524,0.8521575
562,562,140.75,0.85371524,0.8521575
563,563,141.0,0.85371524,0.8458334
564,564,141.25,0.85371524,0.8458334
565,565,141.5,0.85371524,0.8458334
566,566,141.75,0.85371524,0.8458334
567,567,142.0,0.85371524,0.8458334
568,568,142.25,0.85371524,0.8458334
569,569,142.5,0.85371524,0.8458334
570,570,142.75,0.85371524,0.8458334
571,571,143.0,0.85371524,0.8458334
572,572,143.25,0.85371524,0.8458334
573,573,143.5,0.85371524,0.8458334
574,574,143.75,0.85371524,0.8458334
575,575,144.0,0.85371524,0.8458334
576,576,144.25,0.85371524,0.8458334
577,577,144.5,0.85371524,0.8458334
578,578,144.75,0.85371524,0.8458334
579,579,145.0,0.85371524,0.8458334
580,580,145.25,0.85371524,0.8458334
581,581,145.5,0.85371524,0.8458334
582,582,145.75,0.85371524,0.8458334
583,583,146.0,0.85371524,0.8458334
584,584,146.25,0.85371524,0.8458334
585,585,146.5,0.85371524,0.8458334
586,586,146.75,0.85371524,0.8458334
587,587,147.0,0.85371524,0.8458334
588,588,147.25,0.85371524,0.8458334
589,589,147.5,0.85371524,0.8458334
590,590,147.75,0.85371524,0.8458334
591,591,148.0,0.85371524,0.8458334
592,592,148.25,0.85371524,0.8458334
593,593,148.5,0.85371524,0.8458334
594,594,148.75,0.85371524,0.8458334
595,595,149.0,0.85371524,0.8458334
596,596,149.25,0.85371524,0.8458334
597,597,149.5,0.85371524,0.8458334
598,598,149.75,0.85371524,0.8458334
599,599,150.0,0.85371524,0.8458334
600,600,150.25,0.85371524,0.8458334
601,601,150.5,0.85371524,0.8458334
602,602,150.75,0.85371524,0.8458334
603,603,151.0,0.85371524,0.8458334
604,604,151.25,0.85371524,0.8458334
605,605,151.5,0.85371524,0.8458334
606,606,151.75,0.85371524,0.8458334
607,607,152.0,0.85371524,0.8458334
608,608,152.25,0.85371524,0.8458334
609,609,152.5,0.85371524,0.8458334
610,610,152.75,0.85371524,0.8458334
611,611,153.0,0.85371524,0.8458334
612,612,153.25,0.85371524,0.8458334
613,613,153.5,0.85371524,0.8458334
614,614,153.75,0.85371524,0.8458334
615,615,154.0,0.85371524,0.8458334
616,616,154.25,0.85371524,0.8458334
617,617,154.5,0.85371524,0.8458334
618,618,154.75,0.85371524,0.8458334
619,619,155.0,0.85371524,0.8458334
620,620,155.25,0.85371524,0.8458334
621,621,155.5,0.85371524,0.8458334
622,622,155.75,0.85371524,0.8458334
623,623,156.0,0.85371524,0.8458334
624,624,156.25,0.85371524,0.8458334
625,625,156.5,0.85371524,0.8458334
626,626,156.75,0.85371524,0.8458334
627,627,157.0,0.85371524,0.8458334
628,628,157.25,0.85371524,0.8458334
629,629,157.5,0.85371524,0.8458334
630,630,157.75,0.85371524,0.8458334
631,631,158.0,0.85371524,0.8458334
632,632,158.25,0.85371524,0.8458334
633,633,158.5,0.85371524,0.8458334
634,634,158.75,0.85371524,0.8458334
635,635,159.0,0.85371524,0.8458334
636,636,159.25,0.85371524,0.8458334
637,637,159.5,0.85371524,0.8458334
638,638,159.75,0.85371524,0.8458334
639,639,160.0,0.85371524,0.8458334
640,640,160.25,0.85371524,0.8458334
641,641,160.5,0.85371524,0.8458334
642,642,160.75,0.85371524,0.8458334
643,643,161.0,0.85371524,0.8458334
644,644,161.25,0.85371524,0.8458334
645,645,161.5,0.85371524,0.8458334
646,646,161.75,0.85371524,0.8458334
647,647,162.0,0.85371524,0.8458334
648,648,162.25,0.85371524,0.8458334
649,649,162.5,0.85371524,0.8458334
650,650,162.75,0.85371524,0.8458334
651,651,163.0,0.85371524,0.8458334
652,652,163.25,0.85371524,0.8458334
653,653,163.5,0.85371524,0.8458334
654,654,163.75,0.85371524,0.8458334
655,655,164.0,0.85371524,0.8458334
656,656,164.25,0.85371524,0.8458334
657,657,164.5,0.85371524,0.8458334
658,658,164.75,0.85371524,0.8458334
659,659,165.0,0.85371524,0.8458334
660,660,165.25,0.85371524,0.8458334
661,661,165.5,0.85371524,0.8458334
662,662,165.75,0.85371524,0.8458334
663,663,166.0,0.85371524,0.8458334
664,664,166.25,0.85371524,0.8458334
665,665,166.5,0.85371524,0.8458334
666,666,166.75,0.85371524,0.8458334
667,667,167.0,0.85371524,0.8458334
668,668,167.25,0.85371524,0.8458334
669,669,167.5,0.85371524,0.8458334
670,670,167.75,0.85371524,0.8458334
671,671,168.0,0.85371524,0.8458334
672,672,168.25,0.85371524,0.8458334
673,673,168.5,0.85371524,0.8458334
674,674,168.75,0.85371524,0.8458334
675,675,169.0,0.85371524,0.8458334
676,676,169.25,0.85371524,0.8458334
677,677,169.5,0.85371524,0.8458334
678,678,169.75,0.85371524,0.8458334
679,679,170.0,0.85371524,0.8458334
680,680,170.25,0.85371524,0.8458334
681,681,170.5,0.85371524,0.8458334
682,682,170.75,0.85371524,0.8458334
683,683,171.0,0.85371524,0.8458334
684,684,171.25,0.85371524,0.8458334
685,685,171.5,0.85371524,0.8458334
686,686,171.75,0.85371524,0.8458334
687,687,172.0,0.85371524,0.8458334
688,688,172.25,0.85371524,0.8458334
689,689,172.5,0.85371524,0.8458334
690,690,172.75,0.85371524,0.8458334
691,691,173.0,0.85371524,0.8458334
692,692,173.25,0.85371524,0.8458334
693,693,173.5,0.85371524,0.8458334
694,694,173.75,0.85371524,0.8458334
695,695,174.0,0.85371524,0.8458334
696,696,174.25,0.85371524,0.8458334
697,697,174.5,0.85371524,0.8458334
698,698,174.75,0.85371524,0.8458334
699,699,175.0,0.85371524,0.8458334
700,700,175.25,0.85371524,0.8458334
701,701,175.5,0.85371524,0.8458334
702,702,175.75,0.85371524,0.8458334
703,703,176.0,0.85371524,0.8458334
