,copies,f1,f1_fid
325,100.0,0.7338216,0.68653136
326,100.0,0.7387563,0.68653136
327,100.0,0.7443073,0.68653136
328,100.0,0.7443073,0.68653136
329,100.0,0.7443073,0.68653136
330,100.0,0.7443073,0.68653136
331,100.0,0.7443073,0.68653136
332,100.0,0.7443073,0.68653136
333,100.0,0.7443073,0.68653136
334,100.0,0.7443073,0.68653136
335,100.0,0.7443073,0.68653136
336,100.0,0.7443073,0.68653136
337,100.0,0.7443073,0.68653136
338,100.0,0.7443073,0.68653136
339,100.0,0.7443073,0.68653136
340,100.0,0.7443073,0.68653136
341,100.0,0.7443073,0.68653136
342,100.0,0.7443073,0.68653136
343,100.0,0.7443073,0.68653136
344,100.0,0.7443073,0.68653136
345,100.0,0.7443073,0.68653136
346,100.0,0.7443073,0.68653136
347,100.0,0.7443073,0.68653136
348,100.0,0.7443073,0.68653136
349,100.0,0.7443073,0.68653136
350,100.0,0.7443073,0.68653136
351,100.0,0.7443073,0.68653136
352,100.0,0.7496406,0.68653136
353,100.0,0.7496406,0.68653136
354,100.0,0.7496406,0.68653136
355,100.0,0.7496406,0.6928218
356,100.0,0.7496406,0.6928218
357,100.0,0.7496406,0.6928218
358,100.0,0.7496406,0.6928218
359,100.0,0.7496406,0.6928218
360,100.0,0.7447059,0.6928218
361,100.0,0.7447059,0.6928218
362,100.0,0.7447059,0.6928218
363,100.0,0.7447059,0.6928218
364,100.0,0.7447059,0.6928218
365,100.0,0.7447059,0.6928218
366,100.0,0.7447059,0.6928218
367,100.0,0.7447059,0.6928218
368,100.0,0.7447059,0.6928218
369,100.0,0.7447059,0.6928218
370,100.0,0.7447059,0.6928218
371,100.0,0.7447059,0.6928218
372,100.0,0.7447059,0.6928218
373,100.0,0.7447059,0.6928218
374,100.0,0.7447059,0.6928218
375,100.0,0.7447059,0.6928218
376,100.0,0.7447059,0.6928218
377,100.0,0.7447059,0.6876936
378,100.0,0.7447059,0.6876936
379,100.0,0.7447059,0.6876936
380,100.0,0.7447059,0.69372195
381,100.0,0.7447059,0.69372195
382,100.0,0.7447059,0.69372195
383,100.0,0.7447059,0.69372195
384,100.0,0.7447059,0.69372195
385,100.0,0.7447059,0.69372195
386,100.0,0.7447059,0.69372195
387,100.0,0.7447059,0.69372195
388,100.0,0.7447059,0.69372195
389,100.0,0.7447059,0.69372195
390,100.0,0.7447059,0.69372195
391,100.0,0.7447059,0.69372195
392,100.0,0.7447059,0.69372195
393,100.0,0.7447059,0.69372195
394,100.0,0.7447059,0.69372195
395,100.0,0.7447059,0.69372195
396,100.0,0.7447059,0.7048376
397,100.0,0.7447059,0.7048376
398,100.0,0.7447059,0.7048376
399,100.0,0.7447059,0.7048376
